dummy,first,second,Grid,Lat,Long
,493000,103400,SU9300003400,50.822684,-0.68104899
,502500,169500,TQ0250069500,51.415262,-0.52745398
,388200,152600,ST8820052600,51.272425,-2.1705354
,464000,104500,SU6400004500,50.8365,-1.092502
,497400,188900,SU9740088900,51.590543,-0.59541638
,318500,207000,SO1850007000,51.755737,-3.1821425
,273400,195300,SS7340095300,51.642208,-3.8309872
,196800,221800,SM9680021800,51.857694,-4.9521989
,285100,178800,SS8510078800,51.496427,-3.6565814
,273300,195400,SS7330095400,51.643084,-3.8324678
,322200,178300,ST2220078300,51.498264,-3.1221643
,247200,217700,SN4720017700,51.836946,-4.2191869
,252700,121300,SS5270021300,50.972227,-4.0993561
,249610,54475,SX4961054475,50.370903,-4.1161475
,173500,42500,SW7350042500,50.238997,-5.1777712
,315200,121600,ST1520021600,50.987532,-3.2095338
,331400,143200,ST3140043200,51.183895,-2.9828786
,465600,410400,SE6560010400,53.586091,-1.0105218
,434700,389800,SK3470089800,53.403886,-1.4795361
,520100,414500,TA2010014500,53.613289,-0.18601961
,501000,426300,TA0100026300,53.723338,-0.47078133
,520100,414500,TA2010014500,53.613289,-0.18601961
,451000,411700,SE5100011700,53.599395,-1.2308317
,426500,424700,SE2650024700,53.718044,-1.5999231
,491000,417000,SE9100017000,53.64161,-0.62500927
,491400,420100,SE9140020100,53.669396,-0.61805012
,574100,185000,TQ7410085000,51.537053,0.50893473
,385631,433704,SD8563133704,53.799438,-2.2196359
,404412,302851,SK0441202851,52.623405,-1.9362593
,396450,814422,NJ9645014422,57.220531,-2.0604239
,465600,410400,SE6560010400,53.586091,-1.0105218
,533985,215520,TL3398515520,51.822247,-0.057367756
,174715,42285,SW7471542285,50.23753,-5.1606319
,219100,62600,SX1910062600,50.435307,-4.5486835
,385506,433263,SD8550633263,53.795471,-2.2215128
,363890,424010,SD6389024010,53.711253,-2.5485659
,345500,462500,SD4550062500,54.055558,-2.8340176
,380634,420905,SD8063420905,53.684238,-2.2946943
,520550,301950,TF2055001950,52.601973,-0.22144234
,278500,669700,NS7850069700,55.905023,-3.9450123
,500044,188047,TQ0004488047,51.582413,-0.55750564
,390400,371500,SJ9040071500,53.240438,-2.1453026
,401600,171100,SU0160071100,51.438894,-1.9783708
,375500,85500,SY7550085500,50.668647,-2.3480435
,433500,121500,SU3350021500,50.991929,-1.5240548
,476100,255500,SP7610055500,52.192498,-0.88813895
,379242,402721,SD7924202721,53.520745,-2.3145524
,417307,550811,NZ1730750811,54.851804,-1.7319718
,431500,546500,NZ3150046500,54.812376,-1.5113921
,592690,145607,TQ9269045607,51.177223,0.75534069
,380634,420905,SD8063420905,53.684238,-2.2946943
,401344,452711,SE0134452711,53.97047,-1.9809999
,552500,228500,TL5250028500,51.934119,0.21679946
,385427,270719,SO8542770719,52.33436,-2.215292
,421500,124500,SU2150024500,51.019476,-1.6948547
,515500,133500,TQ1550033500,51.089194,-0.35220201
,334819,383903,SJ3481983903,53.347983,-2.9805889
,371800,357500,SJ7180057500,53.11393,-2.4227552
,344600,371500,SJ4460071500,53.237625,-2.8315124
,426500,555200,NZ2650055200,54.890844,-1.5883938
,448151,358994,SK4815158994,53.125948,-1.2818845
,426700,555200,NZ2670055200,54.890833,-1.5852759
,518400,235100,TL1840035100,52.001724,-0.27665564
,297500,196500,SS9750096500,51.657908,-3.4831929
,501000,426300,TA0100026300,53.723338,-0.47078133
,473801,108109,SU7380108109,50.867784,-0.9526145
,290000,90000,SX9000090000,50.699207,-3.5589373
,556250,202350,TL5625002350,51.69815,0.25951477
,419100,523100,NZ1910023100,54.602716,-1.7058537
,254300,617500,NS5430017500,55.429662,-4.3040554
,547312,262455,TL4731262455,52.240575,0.156052
,366500,393300,SJ6650093300,53.435408,-2.5057186
,417508,563386,NZ1750863386,54.964798,-1.7280814
,327200,663100,NT2720063100,55.855574,-3.1645028
,601152,290001,TM0115290001,52.470868,0.96007922
,465920,278000,SP6592078000,52.396058,-1.0326438
,467080,258920,SP6708058920,52.22441,-1.0193952
,554384,222939,TL5438422939,51.883641,0.24169122
,436600,430600,SE3660030600,53.770463,-1.446188
,435320,550025,NZ3532050025,54.843798,-1.4515277
,229333,650530,NS2933350530,55.718053,-4.7185721
,308500,690500,NT0850090500,56.098486,-3.4724466
,141164,539297,NW4116439297,54.682015,-6.017106
,312800,666500,NT1280066500,55.883722,-3.3955578
,278500,669700,NS7850069700,55.905023,-3.9450123
,242100,681100,NS4210081100,55.996782,-4.5333567
,266600,662700,NS6660062700,55.83902,-4.1317677
,254300,617500,NS5430017500,55.429662,-4.3040554
,395600,813500,NJ9560013500,57.212241,-2.0744824
,278500,669700,NS7850069700,55.905023,-3.9450123
,278500,669700,NS7850069700,55.905023,-3.9450123
,278500,659700,NS7850059700,55.815226,-3.9405291
,278500,669700,NS7850069700,55.905023,-3.9450123
,352200,409700,SD5220009700,53.5817,-2.7234573
,330000,711700,NO3000011700,56.292555,-3.1325195
,321500,474500,SD2150074500,54.160283,-3.2036789
,423500,95400,SZ2350095400,50.757724,-1.6682043
,454932,109261,SU5493209261,50.88024,-1.2205502
,351400,308300,SJ5140008300,52.670218,-2.7201357
,415600,562400,NZ1560062400,54.956001,-1.7579346
,420900,575000,NZ2090075000,55.069032,-1.6742599
,415600,562400,NZ1560062400,54.956001,-1.7579346
,347100,428700,SD4710028700,53.751967,-2.8037252
,349400,420300,SD4940020300,53.676703,-2.7674726
,333300,445700,SD3330045700,53.903152,-3.0166678
,397500,406500,SD9750006500,53.55512,-2.039208
,486500,147300,SU8650047300,51.218356,-0.76284758
,452500,297500,SP5250097500,52.572795,-1.2267801
,438200,318700,SK3820018700,52.764556,-1.4353172
,491700,270300,SP9170070300,52.323148,-0.65597126
,525700,271000,TL2570071000,52.322712,-0.15709311
,317600,713900,NO1760013900,56.310321,-3.3334867
,281000,659000,NS8100059000,55.809562,-3.9003513
,438100,261200,SP3810061200,52.247668,-1.4433643
,421500,300500,SK2150000500,52.601867,-1.6839869
,577500,109000,TQ7750009000,50.85328,0.52036242
,529500,150100,TQ2950050100,51.235396,-0.14643711
,581500,177100,TQ8150077100,51.463766,0.61145657
,359000,188000,ST5900088000,51.589351,-2.593208
,398000,95000,SY9800095000,50.754594,-2.0297178
,529300,151000,TQ2930051000,51.24353,-0.14897565
,552400,179100,TQ5240079100,51.490314,0.19376082
,262500,657500,NS6250057500,55.791181,-4.1945549
,219000,62500,SX1900062500,50.434377,-4.5500419
,624600,320800,TG2460020800,52.738147,1.3255948
,567200,314600,TF6720014600,52.703249,0.47317885
,375600,430300,SD7560030300,53.768467,-2.3716562
,385095,433435,SD8509533435,53.797005,-2.2277604
,249610,54475,SX4961054475,50.370903,-4.1161475
,616150,310750,TG1615010750,52.651383,1.1940436
,258000,671700,NS5800071700,55.917365,-4.2736993
,593600,190500,TQ9360090500,51.580102,0.79278793
,594900,222200,TL9490022200,51.864328,0.82925069
,568400,180000,TQ6840080000,51.493864,0.4244408
,491500,270300,SP9150070300,52.323181,-0.65890485
,568400,180000,TQ6840080000,51.493864,0.4244408
,286100,76200,SX8610076200,50.574404,-3.6098925
,493000,367600,SK9300067600,53.197358,-0.6093263
,428100,321100,SK2810021100,52.786748,-1.5847887
,465700,410800,SE6570010800,53.589674,-1.0089273
,443500,432000,SE4350032000,53.782516,-1.3413119
,380634,420905,SD8063420905,53.684238,-2.2946943
,244600,651500,NS4460051500,55.731897,-4.4763412
,329700,666500,NT2970066500,55.886488,-3.1254591
,345500,462500,SD4550062500,54.055558,-2.8340176
,457100,315000,SK5710015000,52.729636,-1.1558904
,450495,118446,SU5049518446,50.963232,-1.2823446
,529700,210000,TL2970010000,51.773653,-0.12156636
,534800,341300,TF3480041300,52.95215,0.005019371
,499400,166100,SU9940066100,51.385252,-0.57296781
,483300,189800,SU8330089800,51.600891,-0.79868571
,330500,185300,ST3050085300,51.562277,-3.0040007
,493100,276200,SP9310076200,52.375939,-0.63380252
,444900,272800,SP4490072800,52.351436,-1.3422278
,497400,188800,SU9740088800,51.589644,-0.5954441
,278500,669700,NS7850069700,55.905023,-3.9450123
,503300,482400,TA0330082400,54.226907,-0.4169459
,454400,451600,SE5440051600,53.957637,-1.1724385
,348536,750898,NO4853650898,56.647049,-2.8408421
,491000,366500,SK9100066500,53.187818,-0.63956818
,442700,375400,SK4270075400,53.273873,-1.3611505
,333500,356500,SJ3350056500,53.101535,-2.9946741
,505500,148300,TQ0550048300,51.224154,-0.49059769
,315500,189700,ST1550089700,51.599779,-3.2214026
,311626,205713,SO1162605713,51.743124,-3.281377
,483900,439600,SE8390039600,53.845874,-0.72624724
,422500,421000,SE2250021000,53.684976,-1.6608012
,439500,392300,SK3950092300,53.42602,-1.40703
,106712,598842,NW0671298842,55.196524,-6.6105665
,518832,235251,TL1883235251,52.002989,-0.2703134
,497342,188862,SU9734288862,51.590211,-0.59626387
,448680,317986,SK4868017986,52.757298,-1.2801218
,445337,88184,SZ4533788184,50.691546,-1.3595199
,366720,393546,SJ6672093546,53.437633,-2.5024333
,517000,232300,TL1700032300,51.976858,-0.29799423
,448656,317887,SK4865617887,52.75641,-1.280492
,577500,109000,TQ7750009000,50.85328,0.52036242
,402220,386100,SK0222086100,53.371757,-1.9680976
,517283,139031,TQ1728339031,51.138547,-0.32495829
,597460,317895,TF9746017895,52.722651,0.92242931
,242150,681150,NS4215081150,55.997248,-4.5325853
,359222,412764,SD5922212764,53.609833,-2.6178041
,407757,840972,NK0775740972,57.458973,-1.8723679
,271900,667300,NS7190067300,55.881761,-4.049371
,503448,169106,TQ0344869106,51.411549,-0.51394161
,566100,209900,TL6610009900,51.763147,0.40551088
,361000,405800,SD6100005800,53.547377,-2.5900599
,371365,675845,NT7136575845,55.974737,-2.4603978
,371600,675600,NT7160075600,55.972549,-2.4566065
,370300,399550,SJ7030099550,53.491812,-2.4491147
,370223,399507,SJ7022399507,53.491421,-2.4502711
,502300,177700,TQ0230077700,51.489005,-0.52796039
,459500,347500,SK5950047500,53.021497,-1.1144264
,332700,665980,NT3270065980,55.882246,-3.0773784
,446700,110200,SU4670010200,50.889405,-1.3374335
,574200,185000,TQ7420085000,51.537022,0.51037513
,271645,205725,SN7164505725,51.735493,-3.8601734
,425500,500500,NZ2550000500,54.399336,-1.6087297
,394300,289100,SO9430089100,52.499772,-2.0853944
,391628,299909,SO9162899909,52.596908,-2.1250312
,387800,343500,SJ8780043500,52.988693,-2.1831858
,410934,284556,SP1093484556,52.458846,-1.8405116
,447900,522400,NZ4790022400,54.594523,-1.260182
,448000,522500,NZ4800022500,54.595412,-1.2586181
,528750,150500,TQ2875050500,51.239161,-0.15703041
,592200,168100,TQ9220068100,51.379406,0.76042816
,616000,160100,TR1600060100,51.299029,1.0970657
,633600,152900,TR3360052900,51.227456,1.3443887
,495300,181500,SU9530081500,51.524384,-0.62772382
,467200,155200,SU6720055200,51.291976,-1.0376621
,438400,111100,SU3840011100,50.898108,-1.4553345
,310300,199500,ST1030099500,51.687066,-3.2989755
,414800,417800,SE1480017800,53.656487,-1.777538
,499675,165561,SU9967565561,51.380359,-0.56916835
,372138,311433,SJ7213811433,52.699849,-2.4137391
,323014,180704,ST2301480704,51.519987,-3.110966
,413275,186463,SU1327586463,51.576878,-1.8098306
,521604,413270,TA2160413270,53.601893,-0.1637771
,376384,399099,SJ7638499099,53.488068,-2.3573832
,400026,308415,SK0002608415,52.673441,-2.0010516
,538858,209129,TL3885809129,51.763632,0.010734036
,338108,185767,ST3810885767,51.567364,-2.8943454
,141254,534827,NW4125434827,54.64199,-6.0117567
,461772,409433,SE6177209433,53.577865,-1.0685297
,311964,722430,NO1196422430,56.385918,-3.4274142
,547200,176500,TQ4720076500,51.468328,0.11783402
,520709,298561,TL2070998561,52.571486,-0.22032995
,445500,451500,SE4550051500,53.957596,-1.3080763
,632476,158720,TR3247658720,51.280158,1.3320973
,198677,60276,SW9867760276,50.407781,-4.8346655
,502500,177500,TQ0250077500,51.487171,-0.52513881
,517283,139031,TQ1728339031,51.138547,-0.32495829
,335000,350000,SJ3500050000,53.0433,-2.9709587
,338991,349994,SJ3899149994,53.043717,-2.9114383
,358242,433287,SD5824233287,53.794207,-2.6353886
,353358,179393,ST5335879393,51.511527,-2.6734974
,146660,527559,NW4666027559,54.579571,-5.9219111
,344500,733100,NO4450033100,56.486712,-2.9028314
,319400,698100,NT1940098100,56.168715,-3.2995843
,398080,294961,SO9808094961,52.552489,-2.0297482
,438608,334114,SK3860834114,52.903083,-1.4274528
,550106,180346,TQ5010680346,51.502122,0.16127334
,351841,396197,SJ5184196197,53.460307,-2.7267983
,395500,801500,NJ9550001500,57.104445,-2.075916
,436900,388200,SK3690088200,53.389356,-1.4466336
,444005,426240,SE4400526240,53.730706,-1.334467
,574100,185000,TQ7410085000,51.537053,0.50893473
,573764,157097,TQ7376457097,51.286503,0.49043247
,383733,271107,SO8373371107,52.3378,-2.2401713
,499500,152500,SU9950052500,51.262985,-0.5753239
,515566,428683,TA1556628683,53.741727,-0.24924431
,430568,510130,NZ3056810130,54.485599,-1.5296799
,333346,395020,SJ3334695020,53.44771,-3.0050643
,451855,522830,NZ5185522830,54.597997,-1.1989023
,535800,192700,TQ3580092700,51.616752,-0.039937897
,458200,339100,SK5820039100,52.946139,-1.1353128
,434700,277700,SP3470077700,52.396224,-1.4914656
,386300,397500,SJ8630097500,53.474049,-2.2078711
,373100,407900,SD7310007900,53.567014,-2.4076341
,547700,101700,TQ4770001700,50.79605,0.094390826
,166400,40600,SW6640040600,50.219173,-5.2760007
,498900,406100,SE9890006100,53.54224,-0.50900854
,436800,387900,SK3680087900,53.386667,-1.448172
,371517,366014,SJ7151766014,53.190445,-2.4277434
,521658,299003,TL2165899003,52.575246,-0.20617247
,366164,373928,SJ6616473928,53.261265,-2.5086979
,259440,54699,SX5944054699,50.375349,-3.9780917
,538126,209495,TL3812609495,51.767101,0.000279284
,277519,646369,NS7751946369,55.695268,-3.9501891
,351002,316351,SJ5100216351,52.742552,-2.7272234
,392139,308482,SJ9213908482,52.673985,-2.1176943
,381036,399888,SJ8103699888,53.495349,-2.2873224
,443625,352932,SK4362552932,53.071848,-1.3503372
,194637,56502,SW9463756502,50.372486,-4.8893835
,352153,179196,ST5215379196,51.509655,-2.6908331
,404168,97469,SZ0416897469,50.776786,-1.9422523
,381981,87135,SY8198187135,50.683588,-2.2564171
,354653,182612,ST5465382612,51.540574,-2.6552534
,510170,430424,TA1017030424,53.758535,-0.33040027
,352372,180028,ST5237280028,51.517154,-2.6877904
,550656,181287,TQ5065681287,51.510431,0.16959305
,320179,175481,ST2017975481,51.47264,-3.150634
,350714,394493,SJ5071494493,53.444887,-2.7435031
,493142,367809,SK9314267809,53.199211,-0.60714049
,448016,522664,NZ4801622664,54.596884,-1.2583438
,317233,713295,NO1723313295,56.304823,-3.3392268
,561105,317203,TF6110517203,52.728475,0.38433239
,259509,662366,NS5950962366,55.834008,-4.2447322
,98900,534400,NV9890034400,54.614683,-6.6655051
,458500,519500,NZ5850019500,54.567351,-1.0967261
,351833,396174,SJ5183396174,53.460099,-2.7269153
,349985,381240,SJ4998581240,53.325703,-2.7523739
,367555,374155,SJ6755574155,53.263393,-2.4878694
,391166,286880,SO9116686880,52.479772,-2.1315007
,432800,432549,SE3280032549,53.788232,-1.5036322
,528800,150400,TQ2880050400,51.238251,-0.15635049
,490060,288853,SP9006088853,52.490167,-0.67504054
,123848,531430,NW2384831430,54.602323,-6.2775179
,292605,90422,SX9260590422,50.703488,-3.522188
,333039,445726,SD3303945726,53.903352,-3.0206453
,244810,57524,SX4481057524,50.397056,-4.1848533
,529039,166236,TQ2903966236,51.380516,-0.14720514
,462416,233212,SP6241633212,51.993858,-1.0923679
,332400,670800,NT3240070800,55.925503,-3.0833796
,592144,166704,TQ9214466704,51.366888,0.75887031
,253005,120813,SS5300520813,50.967929,-4.0948182
,444971,518650,NZ4497118650,54.561093,-1.3060819
,329786,370622,SJ2978670622,53.227979,-3.0532389
,398141,290999,SO9814190999,52.516871,-2.028825
,521379,182799,TQ2137982799,51.531062,-0.25153783
,410878,289562,SP1087889562,52.50385,-1.8411741
,141893,537064,NW4189337064,54.662371,-6.003854
,128144,522925,NW2814422925,54.528426,-6.2033352
,509093,411749,TA0909311749,53.590978,-0.3532858
,403439,96722,SZ0343996722,50.770073,-1.9525984
,149599,531901,NW4959931901,54.619966,-5.8802526
,560787,174975,TQ6078774975,51.450933,0.31258793
,446272,118254,SU4627218254,50.961859,-1.3424983
,440675,459799,SE4067559799,54.032581,-1.3804977
,453074,220584,SP5307420584,51.881302,-1.2303571
,353395,181643,ST5339581643,51.53176,-2.6732626
,466142,359180,SK6614259180,53.125695,-1.013026
,416566,431792,SE1656631792,53.782195,-1.7500735
,269849,193362,SS6984993362,51.623981,-3.8815548
,499368,103388,SU9936803388,50.821519,-0.59067414
,468957,224446,SP6895724446,51.914284,-0.99887433
,277564,667080,NS7756467080,55.881259,-3.9587881
,345500,376500,SJ4550076500,53.282657,-2.8188875
,271222,870387,NH7122270387,57.704778,-4.1627103
,343032,396683,SJ4303296683,53.463794,-2.8595453
,496737,425344,SE9673725344,53.715555,-0.53566354
,451868,143268,SU5186843268,51.186294,-1.2592417
,481336,241639,SP8133641639,52.067161,-0.81486783
,448680,317986,SK4868017986,52.757298,-1.2801218
,296452,667203,NS9645267203,55.886797,-3.6570538
,582400,220500,TL8240020500,51.853283,0.64702497
,501063,242971,TL0106342971,52.075889,-0.52678543
,460712,407099,SE6071207099,53.557012,-1.0849894
,453150,524496,NZ5315024496,54.612833,-1.1785592
,234665,639169,NS3466539169,55.617929,-4.6269438
,435118,332969,SK3511832969,52.89303,-1.4794601
,452496,423758,SE5249623758,53.707617,-1.2061961
,503475,256155,TL0347556155,52.193933,-0.48759713
,503240,256004,TL0324056004,52.19262,-0.4910798
,399450,301442,SJ9945001442,52.610755,-2.009556
,443976,426218,SE4397626218,53.730511,-1.3349097
,172760,44681,SW7276044681,50.258297,-5.1894402
,361391,402160,SD6139102160,53.514691,-2.583709
,441799,406582,SE4179906582,53.554208,-1.3705376
,371051,675563,NT7105175563,55.972184,-2.4653984
,301400,577400,NY0140077400,55.081217,-3.5460595
,239900,564900,NX3990064900,54.952966,-4.5015966
,522631,206193,TL2263106193,51.741032,-0.22530975
,257192,209823,SN5719209823,51.768816,-4.0710189
,612295,249597,TM1229549597,52.103946,1.0984492
,380048,210468,SO8004810468,51.792505,-2.2906903
,508556,168426,TQ0855668426,51.404483,-0.44073168
,448680,317986,SK4868017986,52.757298,-1.2801218
,331063,371586,SJ3106371586,53.23681,-3.0343222
,337706,379601,SJ3770679601,53.309667,-2.9363806
,353497,181570,ST5349781570,51.531112,-2.6717826
,549072,182452,TQ4907282452,51.521318,0.14727689
,385577,269836,SO8557769836,52.326426,-2.2130525
,433196,431231,SE3319631231,53.776361,-1.4977632
,274352,662620,NS7435262620,55.840384,-4.0080311
,353850,181366,ST5385081366,51.529307,-2.6666673
